Date,spx_Close,spx_Adj Close,vix_3m_Close,vix_6m_Close,vix_9d_Close,vix_cur_Close,total_users_holding,avg_users_holding_ln_ret,avg_users_holding_pct_chg
5/7/2019,2884.050049,2884.050049,18.78,18.63,20.74,19.32,3816192,0.003633071,0.003980614
5/8/2019,2879.419922,2879.419922,18.75,18.6,21.33,19.4,3824363,0.00360053,0.003946107
5/9/2019,2870.719971,2870.719971,18.44,18.38,21.86,19.1,3826753,0.001643497,0.001788628
5/10/2019,2881.399902,2881.399902,16.9,17.47,16.57,16.04,3895237,0.001997211,0.00217237
5/13/2019,2811.870117,2811.870117,19.79,19.34,22.76,20.55,3913391,0.005877476,0.006476168
5/14/2019,2834.409912,2834.409912,18.29,18.37,18.76,18.06,3933019,0.005428581,0.005868417
5/15/2019,2850.959961,2850.959961,17.49,17.81,16.31,16.44,3945158,0.003486646,0.003738497
5/16/2019,2876.320068,2876.320068,16.74,17.35,15.06,15.29,3949858,0.002336412,0.002494117
5/17/2019,2859.530029,2859.530029,17.06,17.57,16.26,15.96,3954451,0.002661862,0.002840325
5/20/2019,2840.22998,2840.22998,17.29,17.69,16.82,16.31,3969289,0.003353603,0.003587772
5/21/2019,2864.360107,2864.360107,16.42,17.12,14.5,14.95,3974534,0.001939581,0.00206897
5/22/2019,2856.27002,2856.27002,16.42,17.1,13.92,14.75,3979724,0.015445163,0.021571375
5/23/2019,2822.23999,2822.23999,17.69,18.01,17.4,16.92,3982019,0.008004717,0.009486261
5/24/2019,2826.060059,2826.060059,17.09,17.72,15.36,15.85,3987462,0.008412849,0.010038767
5/28/2019,2802.389893,2802.389893,17.9,18.29,17.98,17.5,4003044,0.013008535,0.016249878
5/29/2019,2783.02002,2783.02002,18.24,18.61,18.34,17.9,4004514,0.003417746,0.003673301
5/30/2019,2788.860107,2788.860107,17.96,18.48,17.12,17.3,4005985,0.003271038,0.003473697
5/31/2019,2752.060059,2752.060059,18.83,19.14,19,18.71,4007482,0.002723124,0.002873306
6/3/2019,2744.449951,2744.449951,18.77,19.09,19.26,18.86,4012920,0.0039746,0.004231575
6/4/2019,2803.27002,2803.27002,17.59,18.17,16.65,16.97,4018848,0.004143827,0.004365206
6/5/2019,2826.149902,2826.149902,17.13,17.82,14.9,16.09,4023005,0.003885075,0.004082341
6/6/2019,2843.48999,2843.48999,16.92,17.67,14.88,15.93,4030418,0.002991759,0.003134193
6/7/2019,2873.340088,2873.340088,17.15,17.86,15.02,16.3,4036018,0.002752331,0.002881341
6/10/2019,2886.72998,2886.72998,16.88,17.66,15.25,15.94,4042915,0.004597011,0.004842968
6/11/2019,2885.719971,2885.719971,16.99,17.81,15.15,15.99,4044956,0.003588047,0.003752722
6/12/2019,2879.840088,2879.840088,17.05,17.82,14.66,15.91,4049444,0.002307623,0.002415702
6/13/2019,2891.639893,2891.639893,16.86,17.64,14.59,15.82,4054144,0.002937079,0.003076968
6/14/2019,2886.97998,2886.97998,16.6,17.48,13.56,15.28,4056780,0.002162994,0.002268614
6/17/2019,2889.669922,2889.669922,16.61,17.49,14.99,15.35,4061693,0.003400957,0.003572886
6/18/2019,2917.75,2917.75,16.5,17.38,15.29,15.15,4065287,0.002777451,0.002903824
6/19/2019,2926.459961,2926.459961,16.1,17.14,13.87,14.33,4068442,0.003270061,0.00341493
6/20/2019,2954.179932,2954.179932,16.14,17.05,14.77,14.75,4074748,0.009608138,0.010918113
6/21/2019,2950.459961,2950.459961,16.67,17.43,14.83,15.4,4075858,0.005085437,0.005417601
6/24/2019,2945.350098,2945.350098,16.47,17.27,15.8,15.26,4083166,0.004196839,0.004408927
6/25/2019,2917.379883,2917.379883,17.12,17.78,17.01,16.28,4081080,0.001786148,0.001860808
6/26/2019,2913.780029,2913.780029,17.05,17.8,16.8,16.21,4077591,0.001664225,0.001735071
6/27/2019,2924.919922,2924.919922,16.76,17.52,16.34,15.82,4074489,0.002937494,0.003069012
6/28/2019,2941.76001,2941.76001,16.06,16.96,15.67,15.08,4074222,0.002906692,0.003034189
7/1/2019,2964.330078,2964.330078,15.43,16.38,12.51,14.06,4080559,0.003201634,0.003354365
7/2/2019,2973.01001,2973.01001,14.72,15.92,10.42,12.93,4079501,0.002730117,0.002850458
7/3/2019,2995.820068,2995.820068,14.53,15.74,9.91,12.57,4081441,0.003308101,0.00347631
7/5/2019,2990.409912,2990.409912,14.98,15.99,10.57,13.28,4084312,0.003429412,0.003586143
7/8/2019,2975.949951,2975.949951,15.48,16.36,11.12,13.96,4093872,0.005113707,0.005454086
7/9/2019,2979.629883,2979.629883,15.57,16.47,11.08,14.09,4100318,0.005823748,0.006245666
7/10/2019,2993.070068,2993.070068,15.19,16.25,9.94,13.03,4103845,0.003586635,0.003772869
7/11/2019,2999.909912,2999.909912,14.98,16.15,10.08,12.93,4103982,0.003434513,0.003595883
7/12/2019,3013.77002,3013.77002,14.8,16.09,9.88,12.39,4112676,0.003550956,0.003722089
7/15/2019,3014.300049,3014.300049,15.04,16.28,11.01,12.68,4123548,0.005234679,0.005513708
7/16/2019,3004.040039,3004.040039,15.22,16.39,11.71,12.86,4127715,0.004985366,0.005285068
7/17/2019,2984.419922,2984.419922,15.82,16.84,13.42,13.97,4138260,0.004062438,0.004294852
7/18/2019,2995.110107,2995.110107,15.54,16.61,12.68,13.53,4150197,0.004651043,0.004860449
7/19/2019,2976.610107,2976.610107,15.93,16.9,13.56,14.45,4152879,0.002950075,0.003077227
7/22/2019,2985.030029,2985.030029,15.47,16.57,13.64,13.53,4162544,0.004269269,0.004474963
7/23/2019,3005.469971,3005.469971,14.93,16.18,12.82,12.61,4169416,0.003641796,0.003828774
7/24/2019,3019.560059,3019.560059,14.56,15.93,12.19,12.07,4175987,0.004338781,0.004557078
7/25/2019,3003.669922,3003.669922,15.05,16.25,12.53,12.74,4184191,0.012617094,0.015067197
7/26/2019,3025.860107,3025.860107,14.69,15.95,11.54,12.16,4188108,0.004606904,0.004911078
7/29/2019,3020.969971,3020.969971,15,16.16,12.67,12.83,4200639,0.004710092,0.004933942
7/30/2019,3013.179932,3013.179932,15.7,16.61,14.46,13.94,4209132,0.004132892,0.004332127
7/31/2019,2980.379883,2980.379883,16.91,17.47,18.41,16.12,4219129,0.003295798,0.003447916
8/1/2019,2953.560059,2953.560059,17.99,18.17,19.32,17.87,4222668,0.003557484,0.003708202
8/2/2019,2932.050049,2932.050049,17.89,18.11,17.69,17.61,4235089,0.004090041,0.004295055
8/5/2019,2844.73999,2844.73999,21.9,20.81,29.14,24.59,4249157,0.003842501,0.004026398
8/6/2019,2881.77002,2881.77002,19.69,19.41,21.84,20.17,4270611,0.004752683,0.004976266
8/7/2019,2883.97998,2883.97998,19.5,19.26,20.95,19.49,4281772,0.003094738,0.00324201
8/8/2019,2938.090088,2938.090088,17.86,18.05,16.77,16.91,4290032,0.002439566,0.002548879
8/9/2019,2918.649902,2918.649902,18.56,18.56,17.75,17.97,4292011,0.003736143,0.003952107
8/12/2019,2882.699951,2882.699951,20.5,19.87,22.45,21.09,4299705,0.003344852,0.003498135
8/13/2019,2926.320068,2926.320068,18.53,18.69,17.49,17.52,4305225,0.002350617,0.00244644
8/14/2019,2840.600098,2840.600098,21.3,20.73,24.42,22.1,4310546,0.0030401,0.003176772
8/15/2019,2847.600098,2847.600098,21.07,20.58,22.45,21.18,4313863,0.002280078,0.002376747
8/16/2019,2888.679932,2888.679932,19.7,19.64,18.36,18.47,4321008,0.00223482,0.002332622
8/19/2019,2923.649902,2923.649902,18.36,18.82,17.2,16.88,4324920,0.00264219,0.002757141
8/20/2019,2900.51001,2900.51001,18.87,19.15,18.43,17.5,4321613,0.004145876,0.0043689
8/21/2019,2924.429932,2924.429932,17.72,18.37,16.09,15.8,4325367,0.001553426,0.001622456
8/22/2019,2922.949951,2922.949951,18.23,18.75,16.71,16.68,4327711,0.002157006,0.002245756
8/23/2019,2847.110107,2847.110107,20.36,20.22,21.55,19.87,4335050,0.002805492,0.002925294
8/26/2019,2878.379883,2878.379883,19.82,19.88,19.82,19.32,4345502,0.003321146,0.00347077
8/27/2019,2869.159912,2869.159912,20.64,20.56,20.81,20.31,4348268,0.001670581,0.001744322
8/28/2019,2887.939941,2887.939941,20.05,20.16,19.16,19.35,4347986,0.001905084,0.001987996
8/29/2019,2924.580078,2924.580078,19.03,19.45,16.85,17.88,4347684,0.001892037,0.001974094
8/30/2019,2926.459961,2926.459961,19.54,19.85,18.6,18.98,4344668,0.002467612,0.002570799
9/3/2019,2906.27002,2906.27002,20.12,20.36,19.07,19.66,4352704,0.0030507,0.003187868
9/4/2019,2937.780029,2937.780029,18.81,19.43,15.6,17.33,4353777,0.00155017,0.001619573
9/5/2019,2976,2976,18.08,18.88,14.59,16.27,4351070,0.002194658,0.002290666
9/6/2019,2978.709961,2978.709961,17.46,18.51,12.39,15,4344747,0.003263285,0.003399093
9/9/2019,2978.429932,2978.429932,17.55,18.58,13.66,15.27,4352066,0.003200715,0.003353139
9/10/2019,2979.389893,2979.389893,17.41,18.48,13.76,15.2,4354749,0.002945926,0.003071203
9/11/2019,3000.929932,3000.929932,17.1,18.25,13.13,14.61,4356044,0.002686022,0.002792929
9/12/2019,3009.570068,3009.570068,16.81,18.07,13.1,14.22,4354456,0.003991042,0.004173595
9/13/2019,3007.389893,3007.389893,16.67,18.04,12.62,13.74,4350892,0.002290483,0.002385138
9/16/2019,2997.959961,2997.959961,17.2,18.47,14.6,14.67,4356624,0.005435155,0.005731339
9/17/2019,3005.699951,3005.699951,17.23,18.54,14.54,14.44,4356964,0.001945099,0.002032144
9/18/2019,3006.72998,3006.72998,16.86,18.31,14.13,13.95,4355983,0.001609282,0.001677357
9/19/2019,3006.790039,3006.790039,16.79,18.26,13.18,14.05,4357133,0.001573751,0.001642073
9/20/2019,2992.070068,2992.070068,17.71,18.96,14.68,15.32,4360915,0.001636472,0.001707705
9/23/2019,2991.780029,2991.780029,17.87,19.04,9.83,14.91,4369905,0.001989947,0.002079683
9/24/2019,2966.600098,2966.600098,18.55,19.44,17.73,17.05,4376083,0.001808092,0.001889613
9/25/2019,2984.870117,2984.870117,18,19.06,15.3,15.96,4377804,0.001725786,0.001800081
9/26/2019,2977.620117,2977.620117,18.12,19.16,15.2,16.07,4380928,0.003127005,0.003307696
9/27/2019,2961.790039,2961.790039,18.75,19.62,16.77,17.22,4384752,0.002016934,0.002104919
9/30/2019,2976.73999,2976.73999,17.96,19.02,15.28,16.24,4390758,0.002173646,0.002270978
10/1/2019,2940.25,2940.25,19.35,20.03,18.94,18.56,4399700,0.002824931,0.002961194
10/2/2019,2887.610107,2887.610107,20.74,21,21.71,20.56,4405387,0.003548126,0.003722565
10/3/2019,2910.629883,2910.629883,19.78,20.4,19.48,19.12,4410144,0.002963319,0.00310005
10/4/2019,2952.01001,2952.01001,18.59,19.51,16.27,17.04,4414158,0.002300774,0.00241185
10/7/2019,2938.790039,2938.790039,18.91,19.76,17.7,17.86,4417916,0.002268822,0.002370492
10/8/2019,2893.060059,2893.060059,20.39,20.82,20.29,20.28,4419174,0.002000994,0.002088027
10/9/2019,2919.399902,2919.399902,19.51,20.26,18.26,18.64,4419813,0.001648618,0.001725281
10/10/2019,2938.129883,2938.129883,18.79,19.74,17.78,17.57,4419745,0.00186517,0.00194753
10/11/2019,2970.27002,2970.27002,17.55,18.86,15.28,15.58,4416858,0.00247083,0.002586716
10/14/2019,2966.149902,2966.149902,17.12,18.58,14.01,14.57,4415252,0.007680031,0.008316869
10/15/2019,2995.679932,2995.679932,16.48,18.1,12.3,13.54,4418149,0.003363762,0.003549115
10/16/2019,2989.689941,2989.689941,16.48,18.12,11.92,13.68,4416432,0.002576909,0.002686227
10/17/2019,2997.949951,2997.949951,16.44,18.01,11.9,13.79,4421387,0.003682937,0.003820759
10/18/2019,2986.199951,2986.199951,16.65,18.21,12.35,14.25,4425513,0.002617575,0.002727447
10/21/2019,3006.719971,3006.719971,16.28,17.82,12.61,14,4432236,0.002738446,0.002874621
10/22/2019,2995.98999,2995.98999,16.55,18.02,13.3,14.46,4435529,0.002200736,0.00229782
10/23/2019,3004.52002,3004.52002,16.29,17.84,12.27,14.01,4441994,0.002416321,0.002521316
10/24/2019,3010.290039,3010.290039,16.25,17.84,11.89,13.71,4451415,0.004645632,0.004901875
10/25/2019,3022.550049,3022.550049,15.71,17.45,10.33,12.65,4443478,0.004081457,0.004221649
10/28/2019,3039.419922,3039.419922,15.99,17.59,11.7,13.11,4463358,0.005426596,0.005682321
10/29/2019,3036.889893,3036.889893,16.09,17.77,11.75,13.2,4469324,0.010792286,0.012376157
10/30/2019,3046.77002,3046.77002,15.69,17.48,10.67,12.33,4477587,0.004327611,0.00444279
10/31/2019,3037.560059,3037.560059,16.05,17.71,11.58,13.22,4476260,0.003091198,0.003157634
11/1/2019,3066.909912,3066.909912,15.42,17.29,9.84,12.3,4493246,0.003706484,0.003841821
11/4/2019,3078.27002,3078.27002,15.62,17.38,11.08,12.83,4505255,0.004710133,0.004826286
11/5/2019,3074.620117,3074.620117,15.91,17.65,10.99,13.1,4506924,0.004775893,0.004894664
11/6/2019,3076.780029,3076.780029,15.83,17.66,9.47,12.62,4513085,0.00389639,0.003990048
11/7/2019,3085.179932,3085.179932,15.8,17.64,10.16,12.73,4519544,0.002317658,0.002369567
11/8/2019,3093.080078,3093.080078,15.53,17.5,9.32,12.07,4521216,0.003158873,0.003225346
11/11/2019,3087.01001,3087.01001,15.6,17.54,10.69,12.69,4534869,0.005183207,0.005406717
11/12/2019,3091.840088,3091.840088,15.49,17.45,10.8,12.68,4539111,0.002726147,0.002795907
11/13/2019,3094.040039,3094.040039,15.62,17.48,10.97,13,4545619,0.002207941,0.00226387
11/14/2019,3096.629883,3096.629883,15.6,17.48,11.23,13.05,4550837,0.002419408,0.002474403
11/15/2019,3120.459961,3120.459961,14.99,17.1,9.67,12.05,4552538,0.002413308,0.002483608
11/18/2019,3122.030029,3122.030029,15.17,17.16,10.18,12.46,4562127,0.003380302,0.003458653
11/19/2019,3120.179932,3120.179932,15.5,17.4,10.25,12.86,4563909,0.00216572,0.002211313
11/20/2019,3108.459961,3108.459961,15.64,17.6,10.2,12.78,4566584,0.002400639,0.002454177
11/21/2019,3103.540039,3103.540039,15.82,17.84,10.56,13.13,4575586,0.003923876,0.00404878
11/22/2019,3110.290039,3110.290039,15.4,17.53,9.22,12.34,4577842,0.002600467,0.002661315
11/25/2019,3133.639893,3133.639893,14.99,17.15,9.76,11.87,4585873,0.003283777,0.003372237
11/26/2019,3140.52002,3140.52002,14.85,17,9.5,11.54,4583878,0.002587044,0.002639422
11/27/2019,3153.629883,3153.629883,14.96,17.06,9.9,11.75,4586472,0.001523556,0.001557642
11/29/2019,3140.97998,3140.97998,15.51,17.41,11.36,12.62,4588662,0.001970073,0.002013469
12/2/2019,3113.870117,3113.870117,16.84,18.2,15.3,14.91,4594859,0.002165031,0.002215309
12/3/2019,3093.199951,3093.199951,17.63,18.84,16.86,15.96,4596103,0.002603239,0.002668024
12/4/2019,3112.76001,3112.76001,16.98,18.27,14.92,14.8,4598845,0.002029377,0.002076233
12/5/2019,3117.429932,3117.429932,16.78,18.13,13.94,14.52,4600250,0.002125854,0.002174959
12/6/2019,3145.909912,3145.909912,16.21,17.74,12.81,13.62,4600408,0.001133714,0.001157689
12/9/2019,3135.959961,3135.959961,17.3,18.43,17.06,15.86,4606655,0.005088825,0.005340511
12/10/2019,3132.52002,3132.52002,17.13,18.37,16.24,15.68,4608201,0.004652014,0.004984839
12/11/2019,3141.629883,3141.629883,16.91,18.18,15.27,14.99,4607688,0.002136902,0.002184815
12/12/2019,3168.570068,3168.570068,16.09,17.61,14.67,13.94,4610031,0.001126794,0.001151435
12/13/2019,3168.800049,3168.800049,15.28,17.05,12.41,12.63,4612354,0.002587536,0.002643448
12/16/2019,3191.449951,3191.449951,14.98,16.68,11.63,12.14,4618205,0.004178894,0.004345682
12/17/2019,3192.52002,3192.52002,15.15,16.89,11.16,12.29,4618183,0.003326575,0.003398832
12/18/2019,3191.139893,3191.139893,15.2,16.91,10.3,12.58,4619458,0.001793898,0.001830965
12/19/2019,3205.370117,3205.370117,15.14,16.77,9.39,12.5,4621171,0.003033838,0.003109532
12/20/2019,3221.219971,3221.219971,15.32,16.85,9.27,12.51,4625085,0.00236415,0.002424019
12/23/2019,3224.01001,3224.01001,15.5,17,9.83,12.61,4635221,0.003382324,0.003469259
12/24/2019,3223.379883,3223.379883,15.52,16.97,9.56,12.67,4636739,0.002433032,0.002486562
12/26/2019,3239.909912,3239.909912,15.52,16.92,9.94,12.65,4648683,0.002928639,0.002997424
12/27/2019,3240.02002,3240.02002,15.95,17.28,11,13.43,4656727,0.003244572,0.003321963
12/30/2019,3221.290039,3221.290039,16.68,17.7,13.77,14.82,4672864,0.005222935,0.005397134
12/31/2019,3230.780029,3230.780029,15.87,17.13,13.26,13.78,4679012,0.002446753,0.002506786
1/2/2020,3257.850098,3257.850098,15.19,16.58,10.6,12.47,4700184,0.004794988,0.004924404
1/3/2020,3234.850098,3234.850098,16.01,17.16,12.78,14.02,4712026,0.006047689,0.006217993
1/6/2020,3246.280029,3246.280029,15.92,17.08,12.42,13.85,4710350,0.000461027,0.00046992
1/7/2020,3237.179932,3237.179932,15.86,17.02,12.34,13.79,4729933.625,0.006285998,0.006486984
1/8/2020,3253.050049,3253.050049,15.4,16.65,12.22,13.45,4749517.25,0.006155322,0.006348646
1/9/2020,3274.699951,3274.699951,14.95,16.36,10.86,12.54,4769100.875,0.006033544,0.006219979
1/10/2020,3265.350098,3265.350098,14.95,16.33,10.57,12.56,4788684.5,0.005919643,0.006099844
1/13/2020,3288.129883,3288.129883,14.64,16.03,10.05,12.32,4808268.125,0.005812755,0.005987285
1/14/2020,3283.149902,3283.149902,14.64,16.01,10.18,12.39,4827851.75,0.005712144,0.005881489
1/15/2020,3289.290039,3289.290039,14.63,15.98,9.69,12.42,4847435.375,0.005617181,0.005781765
1/16/2020,3316.810059,3316.810059,14.45,15.78,9.71,12.32,4867019,0.005527322,0.005687514
1/17/2020,3329.620117,3329.620117,14.41,15.76,9.04,12.1,4883421,0.00543032,0.005575869
1/21/2020,3320.790039,3320.790039,14.87,15.94,11.38,12.85,4924015,0.014401569,0.015091141
1/22/2020,3321.75,3321.75,14.98,16.11,11.03,12.91,4949225,0.010334457,0.010854528
1/23/2020,3325.540039,3325.540039,14.99,16.11,11.4,12.98,4965363,0.013420645,0.014603842
1/24/2020,3295.469971,3295.469971,16.07,16.78,14.65,14.56,4980003,0.016534696,0.021241389
1/27/2020,3243.629883,3243.629883,18.16,18.11,21.3,18.23,5002817,0.024504384,0.031533997
1/28/2020,3276.23999,3276.23999,17.03,17.35,18.34,16.28,5031812,0.012205946,0.012878589
1/29/2020,3273.399902,3273.399902,17.03,17.36,18.12,16.39,5056813,0.006107843,0.006294775
1/30/2020,3283.659912,3283.659912,16.59,17.03,16.41,15.49,5067436,0.007883836,0.00819498
1/31/2020,3225.52002,3225.52002,18.63,18.34,21.66,18.84,5074799,0.007233704,0.007470242
2/3/2020,3248.919922,3248.919922,18.04,18.09,19.23,17.97,5105013,0.008793101,0.009128335
2/4/2020,3297.590088,3297.590088,16.7,17.06,15.81,16.05,5139468,0.006852044,0.007067227
2/5/2020,3334.689941,3334.689941,16.11,16.67,13.69,15.15,5161043,0.006182393,0.006352112
2/6/2020,3345.780029,3345.780029,15.89,16.57,12.98,14.96,5166265,0.006179416,0.006269884
2/7/2020,3327.709961,3327.709961,16.29,16.94,13.73,15.47,5185927,0.008086925,0.00836391
2/10/2020,3352.090088,3352.090088,16.13,16.78,12.89,15.04,5217245,0.016196078,0.017395178
2/11/2020,3357.75,3357.75,16.14,16.83,13.04,15.18,5233550,0.005285908,0.005465872
2/12/2020,3379.449951,3379.449951,15.36,16.34,10.84,13.74,5249620,0.006875132,0.007121837
2/13/2020,3373.939941,3373.939941,15.68,16.55,11.83,14.15,5267336,0.010583154,0.011311062
2/14/2020,3380.159912,3380.159912,15.5,16.46,10.98,13.68,5288307,0.01096476,0.011670745
2/18/2020,3370.290039,3370.290039,16.1,16.86,13.02,14.83,5335440,0.013031729,0.014020967
2/19/2020,3386.149902,3386.149902,15.82,16.76,11.88,14.38,5370226,0.008183824,0.008584736
2/20/2020,3373.22998,3373.22998,16.6,17.24,13.86,15.56,5396476,0.008143448,0.008533243
2/21/2020,3337.75,3337.75,17.61,17.92,15.77,17.08,5411747,0.006034097,0.006227945
2/24/2020,3225.889893,3225.889893,21.92,20.48,31.9,25.03,5448223,0.020045398,0.021408722
2/25/2020,3128.209961,3128.209961,23.86,21.88,36.35,27.85,5481317,0.025070695,0.032824266
2/26/2020,3116.389893,3116.389893,23.7,21.85,34.84,27.56,5520151,0.022155457,0.025377335
2/27/2020,2978.76001,2978.76001,29.92,25.61,54.74,39.16,5537950,0.015967938,0.01708559
2/28/2020,2954.219971,2954.219971,29.85,25.91,52.9,40.11,5525690,0.022830326,0.024012928
3/2/2020,3090.22998,3090.22998,27.7,24.73,42.17,33.42,5530428,0.004792429,0.004903533
3/3/2020,3003.370117,3003.370117,30.17,26.34,47.34,36.82,5648402,0.048972217,0.054414821
3/4/2020,3130.120117,3130.120117,27.51,24.88,37.06,31.99,5707537,0.024838192,0.02666303
3/5/2020,3023.939941,3023.939941,32.57,28.9,48.63,39.62,5758462,0.03478292,0.038407522
3/6/2020,2972.370117,2972.370117,35.46,31.4,48.55,41.94,5834092,0.038950367,0.043128466
3/9/2020,2746.560059,2746.560059,43.05,36.89,70.3,54.46,5907551,0.045183386,0.050921242
3/10/2020,2882.22998,2882.22998,39.44,34.34,57.39,47.3,6003378,0.046314612,0.051833562
3/11/2020,2741.379883,2741.379883,44.37,38.54,68.21,53.9,6080571,0.03266555,0.035825831
3/12/2020,2480.639893,2480.639893,57.24,47.81,103.56,75.47,6184814,0.050669684,0.058538896
3/13/2020,2711.02002,2711.02002,48.31,41.23,69.87,57.83,6357951,0.068677056,0.079318446
3/16/2020,2386.129883,2386.129883,67.7,55.4,106.66,82.69,6624454,0.077165723,0.087774949
3/17/2020,2529.189941,2529.189941,65.27,54.81,92.93,75.91,6799290,0.04726133,0.051497355
3/18/2020,2398.100098,2398.100098,72.98,61.11,97.22,76.45,6983954,0.046090877,0.050344401
3/19/2020,2409.389893,2409.389893,69.47,56.06,91.02,72,7162484,0.041627407,0.044866053
3/20/2020,2304.919922,2304.919922,65.59,53.12,83.47,66.04,7391513,0.04537702,0.048692592
3/23/2020,2237.399902,2237.399902,56.64,46.59,78.76,61.59,7642059,0.043988693,0.047113669
3/24/2020,2447.330078,2447.330078,52.11,41.59,78.04,61.67,7843329,0.034886853,0.037055332
3/25/2020,2475.560059,2475.560059,53.85,44.31,81.3,63.95,8116894,0.041908476,0.044921212
3/26/2020,2630.070068,2630.070068,49.79,40.85,73.61,61,8288115,0.026421591,0.027812323
3/27/2020,2541.469971,2541.469971,55.75,47.71,72.33,65.54,8423622,0.0207605,0.02169937
3/30/2020,2626.649902,2626.649902,51.26,43.89,62.8,57.08,8600230,0.024610179,0.025850884
3/31/2020,2584.590088,2584.590088,48.32,42.47,60.16,53.54,8734265,0.016154464,0.016737193
4/1/2020,2470.5,2470.5,51.17,45.18,61.33,57.06,8870998,0.016162774,0.016936784
4/2/2020,2526.899902,2526.899902,47.3,42.67,52.81,50.91,9001961,0.014938155,0.015625376
4/3/2020,2488.649902,2488.649902,44.84,40.84,46.66,46.8,9128202,0.015514435,0.01608604
4/6/2020,2663.679932,2663.679932,43.09,39.15,47.02,45.24,9268966,0.016826467,0.017542583
4/7/2020,2659.409912,2659.409912,43.42,39.54,48.34,46.7,9369931,0.012370043,0.012794901
4/8/2020,2749.97998,2749.97998,41.59,38.32,42.46,43.35,9458578,0.010594812,0.010922269
4/9/2020,2789.820068,2789.820068,40.61,37.42,40.42,41.67,9560274,0.011810569,0.012215504
4/13/2020,2761.629883,2761.629883,39.97,37,41.74,41.17,9759161,0.022116263,0.023054911
4/14/2020,2846.060059,2846.060059,36.46,34.91,38.81,37.76,9873779,0.012930894,0.013364922
4/15/2020,2783.360107,2783.360107,39.28,36.94,41.64,40.84,10034564,0.017956511,0.018651869
4/16/2020,2799.550049,2799.550049,39.21,37.04,40.49,40.11,10184599,0.016148162,0.01672626
4/17/2020,2874.560059,2874.560059,37.28,35.66,36.18,38.15,10300338,0.014141613,0.014709192
4/20/2020,2823.159912,2823.159912,40.97,38.29,44,43.83,10487395,0.021208126,0.022082314
4/21/2020,2736.560059,2736.560059,43.28,40.39,45.46,45.41,10614870,0.012641937,0.013042063
4/22/2020,2799.310059,2799.310059,40.92,38.89,40.21,41.98,10737963,0.011633385,0.012016606
4/23/2020,2797.800049,2797.800049,40.86,39.16,39.35,41.38,10820675,0.008434086,0.008680533
4/24/2020,2836.73999,2836.73999,37.81,37.1,31.72,35.93,10916263,0.009521808,0.009806988
4/27/2020,2878.47998,2878.47998,35.33,35.12,31.41,33.29,11055594,0.014314565,0.014776718
4/28/2020,2863.389893,2863.389893,35.37,34.95,32.44,33.57,11159207,0.011065368,0.011405564
4/29/2020,2939.51001,2939.51001,33.33,33.19,29.66,31.23,11269342,0.011768753,0.012204151
4/30/2020,2912.429932,2912.429932,35.05,34.49,32.88,34.15,11381211,0.012370211,0.012777
5/1/2020,2830.709961,2830.709961,37.97,36.85,35.57,37.19,11481487,0.010388536,0.010710422
5/4/2020,2842.73999,2842.73999,37,36.43,35.45,35.97,11613042,0.012826583,0.013241733
5/5/2020,2868.439941,2868.439941,35.52,35.29,33.19,33.61,11692865,0.008020868,0.008249688
5/6/2020,2848.419922,2848.419922,35.68,35.58,33.98,34.12,11779295,0.016892744,0.019606678
5/7/2020,2881.189941,2881.189941,34.01,34.45,29.75,31.44,11841936,0.019697618,0.025795679
5/8/2020,2929.800049,2929.800049,31.64,32.73,24.89,27.98,11880067,0.004716107,0.004835171
5/11/2020,2930.189941,2930.189941,30.39,32.13,26.17,27.57,11985597,0.010925894,0.011268427
5/12/2020,2870.120117,2870.120117,34.26,34.77,33.36,33.04,12040802,0.005111074,0.005241635
5/13/2020,2820,2820,36.51,36.72,34.63,35.28,12118229,0.009049799,0.009403472
5/14/2020,2852.5,2852.5,34.9,35.66,31.66,32.61,12197430,0.012606741,0.013893662
5/15/2020,2863.699951,2863.699951,34.51,35.57,29.71,31.89,12270836,0.007095684,0.007286623
5/18/2020,2953.909912,2953.909912,31.77,33.14,27.62,29.3,12358696,0.011224112,0.011916306
5/19/2020,2922.939941,2922.939941,32.81,33.59,28.03,30.53,12439799,0.010514839,0.01092938
5/20/2020,2971.610107,2971.610107,31.11,32.45,24.93,27.99,12511889,0.007249771,0.007456513
5/21/2020,2948.51001,2948.51001,32.38,33.59,26.15,29.53,12593442,0.008345259,0.008600632
5/22/2020,2955.449951,2955.449951,31.54,33.16,23.47,28.16,12675329,0.00777755,0.008000948
5/26/2020,2991.77002,2991.77002,30.85,32.55,25.5,28.01,12778171,0.011034985,0.011406896
5/27/2020,3036.129883,3036.129883,30.19,31.85,25.17,27.62,12895781,0.01151308,0.011942476
5/28/2020,3029.72998,3029.72998,31.21,32.59,26.02,28.59,12984268,0.01487069,0.016818382
5/29/2020,3044.310059,3044.310059,30.27,31.96,24.59,27.51,13037218,0.005908417,0.00608189
6/1/2020,3055.72998,3055.72998,30.92,32.41,27.08,28.23,13119225,0.011032687,0.011583535
6/2/2020,3080.820068,3080.820068,29.93,31.78,25.06,26.84,13177607,0.010741102,0.012022873
6/3/2020,3122.870117,3122.870117,28.91,31.07,23.97,25.66,13268079,0.016173377,0.020000408
6/4/2020,3112.350098,3112.350098,28.85,30.99,23.56,25.81,13461979,0.016332976,0.01769607
