Date,spx_Close,spx_Adj Close,vix_3m_Close,vix_6m_Close,vix_9d_Close,vix_cur_Close
2019-05-06,2932.469971,2932.469971,16.4,17.15,15.45,15.44
2019-05-07,2884.050049,2884.050049,18.78,18.63,20.74,19.32
2019-05-08,2879.419922,2879.419922,18.75,18.6,21.33,19.4
2019-05-09,2870.719971,2870.719971,18.44,18.38,21.86,19.1
2019-05-10,2881.399902,2881.399902,16.9,17.47,16.57,16.04
2019-05-13,2811.8701170000004,2811.8701170000004,19.79,19.34,22.76,20.55
2019-05-14,2834.409912,2834.409912,18.29,18.37,18.76,18.06
2019-05-15,2850.959961,2850.959961,17.49,17.81,16.31,16.44
2019-05-16,2876.320068,2876.320068,16.74,17.35,15.06,15.29
2019-05-17,2859.530029,2859.530029,17.06,17.57,16.26,15.96
2019-05-20,2840.22998,2840.22998,17.29,17.69,16.82,16.31
2019-05-21,2864.360107,2864.360107,16.42,17.12,14.5,14.95
2019-05-22,2856.27002,2856.27002,16.42,17.1,13.92,14.75
2019-05-23,2822.23999,2822.23999,17.69,18.01,17.4,16.92
2019-05-24,2826.060059,2826.060059,17.09,17.72,15.36,15.85
2019-05-28,2802.389893,2802.389893,17.9,18.29,17.98,17.5
2019-05-29,2783.02002,2783.02002,18.24,18.61,18.34,17.9
2019-05-30,2788.860107,2788.860107,17.96,18.48,17.12,17.3
2019-05-31,2752.060059,2752.060059,18.83,19.14,19.0,18.71
2019-06-03,2744.449951,2744.449951,18.77,19.09,19.26,18.86
2019-06-04,2803.27002,2803.27002,17.59,18.17,16.65,16.97
2019-06-05,2826.149902,2826.149902,17.13,17.82,14.9,16.09
2019-06-06,2843.48999,2843.48999,16.92,17.67,14.88,15.93
2019-06-07,2873.340088,2873.340088,17.15,17.86,15.02,16.3
2019-06-10,2886.72998,2886.72998,16.88,17.66,15.25,15.94
2019-06-11,2885.719971,2885.719971,16.99,17.81,15.15,15.99
2019-06-12,2879.840088,2879.840088,17.05,17.82,14.66,15.91
2019-06-13,2891.639893,2891.639893,16.86,17.64,14.59,15.82
2019-06-14,2886.97998,2886.97998,16.6,17.48,13.56,15.28
2019-06-17,2889.669922,2889.669922,16.61,17.49,14.99,15.35
2019-06-18,2917.75,2917.75,16.5,17.38,15.29,15.15
2019-06-19,2926.459961,2926.459961,16.1,17.14,13.87,14.33
2019-06-20,2954.179932,2954.179932,16.14,17.05,14.77,14.75
2019-06-21,2950.459961,2950.459961,16.67,17.43,14.83,15.4
2019-06-24,2945.350098,2945.350098,16.47,17.27,15.8,15.26
2019-06-25,2917.379883,2917.379883,17.12,17.78,17.01,16.28
2019-06-26,2913.780029,2913.780029,17.05,17.8,16.8,16.21
2019-06-27,2924.919922,2924.919922,16.76,17.52,16.34,15.82
2019-06-28,2941.76001,2941.76001,16.06,16.96,15.67,15.08
2019-07-01,2964.330078,2964.330078,15.43,16.38,12.51,14.06
2019-07-02,2973.01001,2973.01001,14.72,15.92,10.42,12.93
2019-07-03,2995.820068,2995.820068,14.53,15.74,9.91,12.57
2019-07-05,2990.409912,2990.409912,14.98,15.99,10.57,13.28
2019-07-08,2975.949951,2975.949951,15.48,16.36,11.12,13.96
2019-07-09,2979.629883,2979.629883,15.57,16.47,11.08,14.09
2019-07-10,2993.070068,2993.070068,15.19,16.25,9.94,13.03
2019-07-11,2999.909912,2999.909912,14.98,16.15,10.08,12.93
2019-07-12,3013.77002,3013.77002,14.8,16.09,9.88,12.39
2019-07-15,3014.300049,3014.300049,15.04,16.28,11.01,12.68
2019-07-16,3004.040039,3004.040039,15.22,16.39,11.71,12.86
2019-07-17,2984.419922,2984.419922,15.82,16.84,13.42,13.97
2019-07-18,2995.110107,2995.110107,15.54,16.61,12.68,13.53
2019-07-19,2976.610107,2976.610107,15.93,16.9,13.56,14.45
2019-07-22,2985.030029,2985.030029,15.47,16.57,13.64,13.53
2019-07-23,3005.469971,3005.469971,14.93,16.18,12.82,12.61
2019-07-24,3019.560059,3019.560059,14.56,15.93,12.19,12.07
2019-07-25,3003.669922,3003.669922,15.05,16.25,12.53,12.74
2019-07-26,3025.860107,3025.860107,14.69,15.95,11.54,12.16
2019-07-29,3020.969971,3020.969971,15.0,16.16,12.67,12.83
2019-07-30,3013.179932,3013.179932,15.7,16.61,14.46,13.94
2019-07-31,2980.379883,2980.379883,16.91,17.47,18.41,16.12
2019-08-01,2953.560059,2953.560059,17.99,18.17,19.32,17.87
2019-08-02,2932.050049,2932.050049,17.89,18.11,17.69,17.61
2019-08-05,2844.73999,2844.73999,21.9,20.81,29.14,24.59
2019-08-06,2881.77002,2881.77002,19.69,19.41,21.84,20.17
2019-08-07,2883.97998,2883.97998,19.5,19.26,20.95,19.49
2019-08-08,2938.090088,2938.090088,17.86,18.05,16.77,16.91
2019-08-09,2918.649902,2918.649902,18.56,18.56,17.75,17.97
2019-08-12,2882.699951,2882.699951,20.5,19.87,22.45,21.09
2019-08-13,2926.320068,2926.320068,18.53,18.69,17.49,17.52
2019-08-14,2840.600098,2840.600098,21.3,20.73,24.42,22.1
2019-08-15,2847.600098,2847.600098,21.07,20.58,22.45,21.18
2019-08-16,2888.679932,2888.679932,19.7,19.64,18.36,18.47
2019-08-19,2923.649902,2923.649902,18.36,18.82,17.2,16.88
2019-08-20,2900.51001,2900.51001,18.87,19.15,18.43,17.5
2019-08-21,2924.429932,2924.429932,17.72,18.37,16.09,15.8
2019-08-22,2922.949951,2922.949951,18.23,18.75,16.71,16.68
2019-08-23,2847.110107,2847.110107,20.36,20.22,21.55,19.87
2019-08-26,2878.379883,2878.379883,19.82,19.88,19.82,19.32
2019-08-27,2869.159912,2869.159912,20.64,20.56,20.81,20.31
2019-08-28,2887.939941,2887.939941,20.05,20.16,19.16,19.35
2019-08-29,2924.580078,2924.580078,19.03,19.45,16.85,17.88
2019-08-30,2926.459961,2926.459961,19.54,19.85,18.6,18.98
2019-09-03,2906.27002,2906.27002,20.12,20.36,19.07,19.66
2019-09-04,2937.780029,2937.780029,18.81,19.43,15.6,17.33
2019-09-05,2976.0,2976.0,18.08,18.88,14.59,16.27
2019-09-06,2978.709961,2978.709961,17.46,18.51,12.39,15.0
2019-09-09,2978.429932,2978.429932,17.55,18.58,13.66,15.27
2019-09-10,2979.389893,2979.389893,17.41,18.48,13.76,15.2
2019-09-11,3000.929932,3000.929932,17.1,18.25,13.13,14.61
2019-09-12,3009.570068,3009.570068,16.81,18.07,13.1,14.22
2019-09-13,3007.389893,3007.389893,16.67,18.04,12.62,13.74
2019-09-16,2997.959961,2997.959961,17.2,18.47,14.6,14.67
2019-09-17,3005.699951,3005.699951,17.23,18.54,14.54,14.44
2019-09-18,3006.72998,3006.72998,16.86,18.31,14.13,13.95
2019-09-19,3006.790039,3006.790039,16.79,18.26,13.18,14.05
2019-09-20,2992.070068,2992.070068,17.71,18.96,14.68,15.32
2019-09-23,2991.780029,2991.780029,17.87,19.04,9.83,14.91
2019-09-24,2966.600098,2966.600098,18.55,19.44,17.73,17.05
2019-09-25,2984.8701170000004,2984.8701170000004,18.0,19.06,15.3,15.96
2019-09-26,2977.6201170000004,2977.6201170000004,18.12,19.16,15.2,16.07
2019-09-27,2961.790039,2961.790039,18.75,19.62,16.77,17.22
2019-09-30,2976.73999,2976.73999,17.96,19.02,15.28,16.24
2019-10-01,2940.25,2940.25,19.35,20.03,18.94,18.56
2019-10-02,2887.610107,2887.610107,20.74,21.0,21.71,20.56
2019-10-03,2910.629883,2910.629883,19.78,20.4,19.48,19.12
2019-10-04,2952.01001,2952.01001,18.59,19.51,16.27,17.04
2019-10-07,2938.790039,2938.790039,18.91,19.76,17.7,17.86
2019-10-08,2893.060059,2893.060059,20.39,20.82,20.29,20.28
2019-10-09,2919.399902,2919.399902,19.51,20.26,18.26,18.64
2019-10-10,2938.129883,2938.129883,18.79,19.74,17.78,17.57
2019-10-11,2970.27002,2970.27002,17.55,18.86,15.28,15.58
2019-10-14,2966.149902,2966.149902,17.12,18.58,14.01,14.57
2019-10-15,2995.679932,2995.679932,16.48,18.1,12.3,13.54
2019-10-16,2989.689941,2989.689941,16.48,18.12,11.92,13.68
2019-10-17,2997.949951,2997.949951,16.44,18.01,11.9,13.79
2019-10-18,2986.199951,2986.199951,16.65,18.21,12.35,14.25
2019-10-21,3006.719971,3006.719971,16.28,17.82,12.61,14.0
2019-10-22,2995.98999,2995.98999,16.55,18.02,13.3,14.46
2019-10-23,3004.52002,3004.52002,16.29,17.84,12.27,14.01
2019-10-24,3010.290039,3010.290039,16.25,17.84,11.89,13.71
2019-10-25,3022.550049,3022.550049,15.71,17.45,10.33,12.65
2019-10-28,3039.419922,3039.419922,15.99,17.59,11.7,13.11
2019-10-29,3036.889893,3036.889893,16.09,17.77,11.75,13.2
2019-10-30,3046.77002,3046.77002,15.69,17.48,10.67,12.33
2019-10-31,3037.560059,3037.560059,16.05,17.71,11.58,13.22
2019-11-01,3066.909912,3066.909912,15.42,17.29,9.84,12.3
2019-11-04,3078.27002,3078.27002,15.62,17.38,11.08,12.83
2019-11-05,3074.6201170000004,3074.6201170000004,15.91,17.65,10.99,13.1
2019-11-06,3076.780029,3076.780029,15.83,17.66,9.47,12.62
2019-11-07,3085.179932,3085.179932,15.8,17.64,10.16,12.73
2019-11-08,3093.080078,3093.080078,15.53,17.5,9.32,12.07
2019-11-11,3087.01001,3087.01001,15.6,17.54,10.69,12.69
2019-11-12,3091.840088,3091.840088,15.49,17.45,10.8,12.68
2019-11-13,3094.040039,3094.040039,15.62,17.48,10.97,13.0
2019-11-14,3096.629883,3096.629883,15.6,17.48,11.23,13.05
2019-11-15,3120.459961,3120.459961,14.99,17.1,9.67,12.05
2019-11-18,3122.030029,3122.030029,15.17,17.16,10.18,12.46
2019-11-19,3120.179932,3120.179932,15.5,17.4,10.25,12.86
2019-11-20,3108.459961,3108.459961,15.64,17.6,10.2,12.78
2019-11-21,3103.540039,3103.540039,15.82,17.84,10.56,13.13
2019-11-22,3110.290039,3110.290039,15.4,17.53,9.22,12.34
2019-11-25,3133.639893,3133.639893,14.99,17.15,9.76,11.87
2019-11-26,3140.52002,3140.52002,14.85,17.0,9.5,11.54
2019-11-27,3153.629883,3153.629883,14.96,17.06,9.9,11.75
2019-11-29,3140.97998,3140.97998,15.51,17.41,11.36,12.62
2019-12-02,3113.8701170000004,3113.8701170000004,16.84,18.2,15.3,14.91
2019-12-03,3093.199951,3093.199951,17.63,18.84,16.86,15.96
2019-12-04,3112.76001,3112.76001,16.98,18.27,14.92,14.8
2019-12-05,3117.429932,3117.429932,16.78,18.13,13.94,14.52
2019-12-06,3145.909912,3145.909912,16.21,17.74,12.81,13.62
2019-12-09,3135.959961,3135.959961,17.3,18.43,17.06,15.86
2019-12-10,3132.52002,3132.52002,17.13,18.37,16.24,15.68
2019-12-11,3141.629883,3141.629883,16.91,18.18,15.27,14.99
2019-12-12,3168.570068,3168.570068,16.09,17.61,14.67,13.94
2019-12-13,3168.800049,3168.800049,15.28,17.05,12.41,12.63
2019-12-16,3191.449951,3191.449951,14.98,16.68,11.63,12.14
2019-12-17,3192.52002,3192.52002,15.15,16.89,11.16,12.29
2019-12-18,3191.139893,3191.139893,15.2,16.91,10.3,12.58
2019-12-19,3205.3701170000004,3205.3701170000004,15.14,16.77,9.39,12.5
2019-12-20,3221.219971,3221.219971,15.32,16.85,9.27,12.51
2019-12-23,3224.01001,3224.01001,15.5,17.0,9.83,12.61
2019-12-24,3223.379883,3223.379883,15.52,16.97,9.56,12.67
2019-12-26,3239.909912,3239.909912,15.52,16.92,9.94,12.65
2019-12-27,3240.02002,3240.02002,15.95,17.28,11.0,13.43
2019-12-30,3221.290039,3221.290039,16.68,17.7,13.77,14.82
2019-12-31,3230.780029,3230.780029,15.87,17.13,13.26,13.78
2020-01-02,3257.850098,3257.850098,15.19,16.58,10.6,12.47
2020-01-03,3234.850098,3234.850098,16.01,17.16,12.78,14.02
2020-01-06,3246.280029,3246.280029,15.92,17.08,12.42,13.85
2020-01-07,3237.179932,3237.179932,15.86,17.02,12.34,13.79
2020-01-08,3253.050049,3253.050049,15.4,16.65,12.22,13.45
2020-01-09,3274.699951,3274.699951,14.95,16.36,10.86,12.54
2020-01-10,3265.350098,3265.350098,14.95,16.33,10.57,12.56
2020-01-13,3288.129883,3288.129883,14.64,16.03,10.05,12.32
2020-01-14,3283.149902,3283.149902,14.64,16.01,10.18,12.39
2020-01-15,3289.290039,3289.290039,14.63,15.98,9.69,12.42
2020-01-16,3316.810059,3316.810059,14.45,15.78,9.71,12.32
2020-01-17,3329.6201170000004,3329.6201170000004,14.41,15.76,9.04,12.1
2020-01-21,3320.790039,3320.790039,14.87,15.94,11.38,12.85
2020-01-22,3321.75,3321.75,14.98,16.11,11.03,12.91
2020-01-23,3325.540039,3325.540039,14.99,16.11,11.4,12.98
2020-01-24,3295.469971,3295.469971,16.07,16.78,14.65,14.56
2020-01-27,3243.629883,3243.629883,18.16,18.11,21.3,18.23
2020-01-28,3276.23999,3276.23999,17.03,17.35,18.34,16.28
2020-01-29,3273.399902,3273.399902,17.03,17.36,18.12,16.39
2020-01-30,3283.659912,3283.659912,16.59,17.03,16.41,15.49
2020-01-31,3225.52002,3225.52002,18.63,18.34,21.66,18.84
2020-02-03,3248.919922,3248.919922,18.04,18.09,19.23,17.97
2020-02-04,3297.590088,3297.590088,16.7,17.06,15.81,16.05
2020-02-05,3334.689941,3334.689941,16.11,16.67,13.69,15.15
2020-02-06,3345.780029,3345.780029,15.89,16.57,12.98,14.96
2020-02-07,3327.709961,3327.709961,16.29,16.94,13.73,15.47
2020-02-10,3352.090088,3352.090088,16.13,16.78,12.89,15.04
2020-02-11,3357.75,3357.75,16.14,16.83,13.04,15.18
2020-02-12,3379.449951,3379.449951,15.36,16.34,10.84,13.74
2020-02-13,3373.939941,3373.939941,15.68,16.55,11.83,14.15
2020-02-14,3380.159912,3380.159912,15.5,16.46,10.98,13.68
2020-02-18,3370.290039,3370.290039,16.1,16.86,13.02,14.83
2020-02-19,3386.149902,3386.149902,15.82,16.76,11.88,14.38
2020-02-20,3373.22998,3373.22998,16.6,17.24,13.86,15.56
2020-02-21,3337.75,3337.75,17.61,17.92,15.77,17.08
2020-02-24,3225.889893,3225.889893,21.92,20.48,31.9,25.03
2020-02-25,3128.209961,3128.209961,23.86,21.88,36.35,27.85
2020-02-26,3116.389893,3116.389893,23.7,21.85,34.84,27.56
2020-02-27,2978.76001,2978.76001,29.92,25.61,54.74,39.16
2020-02-28,2954.219971,2954.219971,29.85,25.91,52.9,40.11
2020-03-02,3090.22998,3090.22998,27.7,24.73,42.17,33.42
2020-03-03,3003.3701170000004,3003.3701170000004,30.17,26.34,47.34,36.82
2020-03-04,3130.1201170000004,3130.1201170000004,27.51,24.88,37.06,31.99
2020-03-05,3023.939941,3023.939941,32.57,28.9,48.63,39.62
2020-03-06,2972.3701170000004,2972.3701170000004,35.46,31.4,48.55,41.94
2020-03-09,2746.560059,2746.560059,43.05,36.89,70.3,54.46
2020-03-10,2882.22998,2882.22998,39.44,34.34,57.39,47.3
2020-03-11,2741.379883,2741.379883,44.37,38.54,68.21,53.9
2020-03-12,2480.639893,2480.639893,57.24,47.81,103.56,75.47
2020-03-13,2711.02002,2711.02002,48.31,41.23,69.87,57.83
2020-03-16,2386.129883,2386.129883,67.7,55.4,106.66,82.69
2020-03-17,2529.189941,2529.189941,65.27,54.81,92.93,75.91
2020-03-18,2398.100098,2398.100098,72.98,61.11,97.22,76.45
2020-03-19,2409.389893,2409.389893,69.47,56.06,91.02,72.0
2020-03-20,2304.919922,2304.919922,65.59,53.12,83.47,66.04
2020-03-23,2237.399902,2237.399902,56.64,46.59,78.76,61.59
2020-03-24,2447.330078,2447.330078,52.11,41.59,78.04,61.67
2020-03-25,2475.560059,2475.560059,53.85,44.31,81.3,63.95
2020-03-26,2630.070068,2630.070068,49.79,40.85,73.61,61.0
2020-03-27,2541.469971,2541.469971,55.75,47.71,72.33,65.54
2020-03-30,2626.649902,2626.649902,51.26,43.89,62.8,57.08
2020-03-31,2584.590088,2584.590088,48.32,42.47,60.16,53.54
2020-04-01,2470.5,2470.5,51.17,45.18,61.33,57.06
2020-04-02,2526.899902,2526.899902,47.3,42.67,52.81,50.91
2020-04-03,2488.649902,2488.649902,44.84,40.84,46.66,46.8
2020-04-06,2663.679932,2663.679932,43.09,39.15,47.02,45.24
2020-04-07,2659.409912,2659.409912,43.42,39.54,48.34,46.7
2020-04-08,2749.97998,2749.97998,41.59,38.32,42.46,43.35
2020-04-09,2789.820068,2789.820068,40.61,37.42,40.42,41.67
2020-04-13,2761.629883,2761.629883,39.97,37.0,41.74,41.17
2020-04-14,2846.060059,2846.060059,36.46,34.91,38.81,37.76
2020-04-15,2783.360107,2783.360107,39.28,36.94,41.64,40.84
2020-04-16,2799.550049,2799.550049,39.21,37.04,40.49,40.11
2020-04-17,2874.560059,2874.560059,37.28,35.66,36.18,38.15
2020-04-20,2823.159912,2823.159912,40.97,38.29,44.0,43.83
2020-04-21,2736.560059,2736.560059,43.28,40.39,45.46,45.41
2020-04-22,2799.310059,2799.310059,40.92,38.89,40.21,41.98
2020-04-23,2797.800049,2797.800049,40.86,39.16,39.35,41.38
2020-04-24,2836.73999,2836.73999,37.81,37.1,31.72,35.93
2020-04-27,2878.47998,2878.47998,35.33,35.12,31.41,33.29
2020-04-28,2863.389893,2863.389893,35.37,34.95,32.44,33.57
2020-04-29,2939.51001,2939.51001,33.33,33.19,29.66,31.23
2020-04-30,2912.429932,2912.429932,35.05,34.49,32.88,34.15
2020-05-01,2830.709961,2830.709961,37.97,36.85,35.57,37.19
2020-05-04,2842.73999,2842.73999,37.0,36.43,35.45,35.97
2020-05-05,2868.439941,2868.439941,35.52,35.29,33.19,33.61
2020-05-06,2848.419922,2848.419922,35.68,35.58,33.98,34.12
2020-05-07,2881.189941,2881.189941,34.01,34.45,29.75,31.44
2020-05-08,2929.800049,2929.800049,31.64,32.73,24.89,27.98
2020-05-11,2930.189941,2930.189941,30.39,32.13,26.17,27.57
2020-05-12,2870.1201170000004,2870.1201170000004,34.26,34.77,33.36,33.04
2020-05-13,2820.0,2820.0,36.51,36.72,34.63,35.28
2020-05-14,2852.5,2852.5,34.9,35.66,31.66,32.61
2020-05-15,2863.699951,2863.699951,34.51,35.57,29.71,31.89
2020-05-18,2953.909912,2953.909912,31.77,33.14,27.62,29.3
2020-05-19,2922.939941,2922.939941,32.81,33.59,28.03,30.53
2020-05-20,2971.610107,2971.610107,31.11,32.45,24.93,27.99
2020-05-21,2948.51001,2948.51001,32.38,33.59,26.15,29.53
2020-05-22,2955.449951,2955.449951,31.54,33.16,23.47,28.16
2020-05-26,2991.77002,2991.77002,30.85,32.55,25.5,28.01
2020-05-27,3036.129883,3036.129883,30.19,31.85,25.17,27.62
2020-05-28,3029.72998,3029.72998,31.21,32.59,26.02,28.59
2020-05-29,3044.310059,3044.310059,30.27,31.96,24.59,27.51
2020-06-01,3055.72998,3055.72998,30.92,32.41,27.08,28.23
2020-06-02,3080.820068,3080.820068,29.93,31.78,25.06,26.84
2020-06-03,3122.8701170000004,3122.8701170000004,28.91,31.07,23.97,25.66
2020-06-04,3112.350098,3112.350098,28.85,30.99,23.56,25.81
2020-06-05,3193.929932,3193.929932,27.42,29.68,22.63,24.52
2020-06-08,3232.389893,3232.389893,28.08,30.04,25.18,25.81
2020-06-09,3207.179932,3207.179932,29.67,31.24,26.92,27.57
2020-06-10,3190.139893,3190.139893,29.57,31.23,27.1,27.57
2020-06-11,3002.100098,3002.100098,40.43,39.68,42.06,40.79
2020-06-12,3041.310059,3041.310059,38.05,37.79,36.52,36.09
2020-06-15,3066.590088,3066.590088,36.43,36.66,35.98,34.4
2020-06-16,3124.73999,3124.73999,35.8,36.26,35.38,33.67
2020-06-17,3113.48999,3113.48999,35.72,36.59,33.98,33.47
2020-06-18,3115.340088,3115.340088,35.14,36.11,32.05,32.94
2020-06-19,3097.73999,3097.73999,36.68,37.74,33.92,35.12
2020-06-22,3117.860107,3117.860107,33.75,35.0,31.23,31.77
2020-06-23,3131.290039,3131.290039,33.06,34.17,30.29,31.37
2020-06-24,3050.330078,3050.330078,35.39,35.57,33.25,33.84
2020-06-25,3083.76001,3083.76001,34.09,34.84,30.92,32.22
2020-06-26,3009.050049,3009.050049,35.8,36.23,33.31,34.73
2020-06-29,3053.23999,3053.23999,33.91,34.48,30.42,31.78
2020-06-30,3100.290039,3100.290039,32.52,33.13,29.14,30.43
2020-07-01,3115.860107,3115.860107,31.68,32.56,25.2,28.62
2020-07-02,3130.01001,3130.01001,30.87,31.82,22.64,27.68
2020-07-06,3179.719971,3179.719971,30.98,31.66,25.23,27.94
2020-07-07,3145.320068,3145.320068,32.07,32.49,26.84,29.43
2020-07-08,3169.939941,3169.939941,31.19,31.83,23.67,28.08
2020-07-09,3152.050049,3152.050049,32.06,32.37,25.55,29.26
2020-07-10,3185.040039,3185.040039,31.02,31.72,22.59,27.29
2020-07-13,3155.219971,3155.219971,34.54,35.02,30.31,32.19
2020-07-14,3197.52002,3197.52002,32.56,33.28,27.78,29.52
2020-07-15,3226.560059,3226.560059,31.56,32.74,25.22,27.76
2020-07-16,3215.570068,3215.570068,31.55,32.75,25.85,28.0
2020-07-17,3224.72998,3224.72998,30.37,31.73,22.16,25.68
2020-07-20,3251.840088,3251.840088,29.1,30.43,22.52,24.46
2020-07-21,3257.300049,3257.300049,29.47,30.7,23.33,24.84
2020-07-22,3276.02002,3276.02002,29.05,30.43,21.65,24.32
2020-07-23,3235.659912,3235.659912,30.25,31.94,24.1,26.08
2020-07-24,3215.629883,3215.629883,30.56,31.65,22.7,25.84
2020-07-27,3239.409912,3239.409912,30.0,31.33,22.38,24.74
2020-07-28,3218.439941,3218.439941,30.1,31.47,23.54,25.44
2020-07-29,3258.439941,3258.439941,29.29,30.97,21.93,24.1
2020-07-30,3246.219971,3246.219971,29.76,31.39,22.79,24.76
2020-07-31,3271.1201170000004,3271.1201170000004,29.71,31.21,20.61,24.46
2020-08-03,3294.610107,3294.610107,29.66,31.18,20.95,24.28
2020-08-04,3306.51001,3306.51001,29.09,30.72,20.44,23.76
2020-08-05,3327.77002,3327.77002,28.6,30.32,19.02,22.99
2020-08-06,3349.159912,3349.159912,28.2,30.11,19.4,22.65
2020-08-07,3351.280029,3351.280029,28.28,30.22,18.08,22.21
2020-08-10,3360.469971,3360.469971,28.05,29.91,18.88,22.13
2020-08-11,3333.689941,3333.689941,29.17,30.79,21.89,24.03
2020-08-12,3380.350098,3380.350098,28.12,29.85,18.9,22.28
2020-08-13,3373.429932,3373.429932,28.17,30.05,18.54,22.13
2020-08-14,3372.850098,3372.850098,28.37,30.45,17.87,22.05
2020-08-17,3381.98999,3381.98999,27.45,29.5,17.6,21.35
2020-08-18,3389.780029,3389.780029,27.35,29.63,17.82,21.51
2020-08-19,3374.850098,3374.850098,28.11,30.3,19.23,22.54
2020-08-20,3385.51001,3385.51001,28.13,29.34,18.85,22.72
2020-08-21,3397.159912,3397.159912,28.17,29.51,18.01,22.54
2020-08-24,3431.280029,3431.280029,28.1,29.5,18.81,22.37
2020-08-25,3443.6201170000004,3443.6201170000004,27.91,29.36,18.09,22.03
2020-08-26,3478.72998,3478.72998,28.7,29.87,19.96,23.27
2020-08-27,3484.5500490000004,3484.5500490000004,29.93,30.63,20.19,24.47
2020-08-28,3508.01001,3508.01001,29.62,30.49,17.13,22.96
2020-08-31,3500.310059000001,3500.310059000001,31.85,32.2,21.1,26.41
2020-09-01,3526.649902,3526.649902,32.1,32.42,19.65,26.12
2020-09-02,3580.840088000001,3580.840088000001,32.67,33.24,20.71,26.57
2020-09-03,3455.060059000001,3455.060059000001,37.63,35.54,30.45,33.6
2020-09-04,3426.959961,3426.959961,34.75,33.94,29.41,30.75
2020-09-08,3331.840088,3331.840088,34.31,33.44,32.91,31.46
2020-09-09,3398.959961,3398.959961,32.12,31.99,29.09,28.81
2020-09-10,3339.189941,3339.189941,32.92,32.67,30.43,29.71
2020-09-11,3340.969971,3340.969971,31.13,31.66,26.33,26.87
2020-09-14,3383.540039,3383.540039,30.48,31.3,25.06,25.85
2020-09-15,3401.199951,3401.199951,30.27,31.29,24.22,25.59
2020-09-16,3385.48999,3385.48999,30.57,31.62,23.77,26.04
2020-09-17,3357.01001,3357.01001,30.75,31.82,24.95,26.46
2020-09-18,3319.469971,3319.469971,30.46,31.69,24.02,25.83
2020-09-21,3281.060059,3281.060059,31.64,32.46,28.11,27.78
2020-09-22,3315.570068,3315.570068,31.67,32.54,25.95,26.86
2020-09-23,3236.919922,3236.919922,33.28,33.49,27.97,28.58
2020-09-24,3246.590088,3246.590088,33.06,33.39,27.65,28.51
2020-09-25,3298.459961,3298.459961,32.03,32.62,24.57,26.38
